H,I,"008791976","FORTRESS STEEL INC.","","","","FORTRESS STEEL INC.","LOT 433 J.P RIZAL NANGKA"," MARIKINA 1808",30303312.20,0.00,0.00,30303312.20,3636397.46,045,07/31/2026,12
D,I,"C2051",07/14/2026,"DAO FORTUNE CO LIMITED",06/10/2026,"CHINA",8094234.19,0,0,8094234.19,971308.10,"000",07/31/2026,008791976,07/31/2026
D,I,"C2077",07/11/2026,"SANYVE INTERNATIONAL TRADING CO LIMITED",06/30/2026,"CHINA",11953318.58,0,0,11953318.58,1434398.23,"0000",07/31/2026,008791976,07/31/2026
D,I,"C2200",07/23/2026,"SANYUE INTERNATIONAL TRADING CO LIMITED",06/15/2026,"CHINA",10255759.43,0,0,10255759.43,1230691.13,"000",07/31/2026,008791976,07/31/2026
