H,P,"008791976","FORTRESS STEEL INC.","","","","FORTRESS STEEL INC.","LOT 433 J.P RIZAL NANGKA"," MARIKINA 1808",0.00,0.00,39887.33,1048079.08,0.00,130555.97,130555.97,0.00,045,07/31/2026,12
D,P,"007086184","ACERSTEEL INDUSTRIAL SALES INC",,,,"6430 STO ROSARIO ST","MAPULANG LUPA",0,0,0,1022413.08,0,122689.57,008791976,07/31/2026
D,P,"606820426","CELCON INDUSTRIAL CORPORATION",,,,"AJDSK","QC",0,0,36160.75,0,0,4339.29,008791976,07/31/2026
D,P,"110420185","LORJALE AIR SUPPLY",,,,"BRGY 162 ZONE 14","TONDO MANILA",0,0,0,17232.17,0,2067.86,008791976,07/31/2026
D,P,"659504399","NORTH LION MANAGEMENT SOLUTIONS AND RESOURCES OPC",,,,"MC ARTHUR HIGHWAY","CITY OF MALABON",0,0,3726.58,0,0,447.19,008791976,07/31/2026
D,P,"000330774","PHILIPPINE BEARING CORPORATION",,,,"1030 G MASANGKAY ST BINONDO","MANILA CITY",0,0,0,8433.83,0,1012.06,008791976,07/31/2026


FROM BIR
